ACCOUNTID,game_count
203986078,857
201603047,857
204687042,856
204731617,856
204529352,856
204128090,855
204451640,855
201936004,854
1133934,853
994803,852
204005422,852
202650104,852
204015739,852
204151527,852
200036605,851
203551608,851
204404362,851
202448330,851
470235,851
204182101,850
203938422,850
204878943,849
204124977,849
201330386,849
203921095,848
200716490,847
203951308,847
204783458,847
204595396,846
201076461,846
202572672,845
203749817,844
202454609,844
203929230,843
204094814,841
204067613,841
204231014,841
202822592,841
203551385,841
204547075,841
202797162,840
204126358,840
204212181,840
204831309,840
201233033,839
201485196,839
204808826,838
203923439,838
203567385,837
203942576,837
202460625,836
204054288,836
200099858,835
204081247,834
203852717,833
204452871,833
204024344,833
202222018,833
203737230,832
203686598,832
204397125,832
203752121,831
204207650,831
204334903,831
204585833,831
201220783,831
202330669,830
204293165,830
204242208,830
204227939,830
204323029,829
204215431,828
127383,828
204008643,828
204318158,827
204690692,827
203961626,826
203415587,826
203646975,825
203879396,825
204554182,823
204026745,822
202857821,822
203743309,822
1133117,820
204432536,820
204158257,819
203303885,819
203573163,819
203765730,818
204304013,818
204465111,818
204714272,818
202963988,818
203696343,818
204227377,818
202195429,817
204572146,817
204334222,817
204716840,817
203936105,817
204185541,816
204307194,816
847392,816
202461393,815
204394197,815
203736326,814
204314643,814
204238737,814
203615213,813
203998397,812
200048293,812
203809728,812
204124193,812
203670750,812
204324441,811
203527385,810
204806337,810
204095798,810
204090827,810
201542519,810
201292365,810
204633143,810
1057998,810
203881396,809
677782,809
203580007,809
201916603,809
203898843,809
203622788,809
204399365,807
204414766,807
201599983,807
202472381,807
537369,807
204121556,806
204049566,805
203206920,805
204431524,805
204001535,805
204482067,805
200633733,804
204369361,804
887271,803
204060725,803
204473398,803
200674440,803
202739951,803
202870911,803
204135265,802
203819265,802
203939393,801
204264897,801
203326663,801
201661816,801
201705782,800
204031510,800
204462542,800
202513346,800
203314649,799
203635851,799
204050321,799
203356778,798
203585038,798
204289416,798
203762157,797
203801087,797
204338939,797
204459482,797
203719448,797
204127622,797
596969,796
203822368,796
202168672,796
203766542,796
203889925,796
203728200,795
204391514,795
204490476,795
204288364,795
204210635,794
203789525,793
203874464,793
204448642,793
204281409,793
204437120,793
203746438,793
204446342,793
204308921,792
204149288,792
203241080,792
204136868,792
203924604,792
203630817,792
204105337,792
204036927,791
204239690,791
202930087,791
204083785,791
204132105,791
204860182,791
204049003,790
204392371,790
202105762,789
201801417,788
204570932,788
204479573,788
202760124,787
203801661,787
202369509,787
200816301,787
204503327,786
204079916,785
204350534,785
204433732,785
202921225,784
204454287,784
204374465,784
204238199,783
204064192,782
203434245,782
202434873,781
203721201,781
1040873,781
201546725,781
105693,781
204218187,780
204312229,780
204029290,779
203914840,779
204036835,778
203462387,778
204198598,778
200879036,778
201946662,778
203587162,778
201532722,778
899590,777
204118167,777
204484015,777
204360547,777
203029922,777
204059542,776
203999064,776
203590313,776
204123814,776
1083323,776
203667600,776
204529229,775
203950432,775
204064981,775
204479916,775
204498155,775
204186630,775
204623327,775
204505116,774
204154010,774
204621298,773
204198141,773
202025901,773
200832882,772
204123859,771
200094937,771
203856253,771
204855121,771
204138753,770
203659181,770
204270162,770
203838070,770
204165996,769
203764087,769
201530568,769
203411518,769
204144969,768
204118541,768
202039010,768
201117268,767
203369691,766
201296608,766
204205341,766
204890107,766
204487590,766
201817629,766
203535853,766
203484926,765
202070242,765
204139310,764
204184662,764
204432428,764
201181659,764
204386349,764
203270865,764
204353597,763
204437237,763
203790725,763
204276030,763
204090408,763
203503972,763
204201326,762
204627283,762
204661652,762
204126900,762
203930481,762
204120086,762
201303969,761
204710879,761
202352755,761
203263852,761
203978337,760
203794362,760
202198393,760
203932541,760
204368408,759
203871977,759
201420214,759
204934912,759
204096148,759
204324911,758
204262166,758
202496657,758
204361248,758
201493740,758
204409998,757
880156,757
203938275,756
203053776,756
204257165,755
1043011,755
201081997,755
203506425,755
202996268,755
200829252,755
204677175,754
203993236,754
202421243,753
203790211,753
204573806,753
203960397,751
204271034,751
204275179,751
203746327,751
200089714,750
1116644,750
203976713,750
204094566,750
204638116,749
204322833,749
204745509,749
233336,749
204097673,749
203995421,749
200796413,748
204098127,748
204062760,747
203988563,747
204119193,747
200617470,747
204466993,747
204080987,746
204155708,746
203591686,746
203848749,746
498484,746
200162205,746
204092847,745
204346633,745
203968446,745
1069262,745
200028155,745
203960164,745
204079023,745
202235209,744
204047627,744
204061807,744
204216245,744
203885800,744
204170191,743
204450824,743
204214887,743
204005631,743
204025451,742
204339526,742
204796988,742
204280040,742
204551163,742
204303906,741
201582803,741
204253845,741
204455714,741
204609416,740
204895334,740
203019344,740
202316483,740
203829378,740
203118073,740
202394479,739
204246128,739
630845,739
201756439,738
203867831,738
