period_h,freq_per_h,n,amp,lag_h,lag_h_mod_period,p_joint,f_joint,r2,a_cos,b_sin,c_const,significant
12.0,0.08333333333333333,6621,11.419631823334827,-1.7376602237640761,10.262339776235924,2.412284379058707e-14,31.50464819067343,0.009431104431403159,7.0102220947628195,-9.014697840894096,1986.0479736072423,True
24.0,0.041666666666666664,6621,23.461954117120644,-2.2815543108997254,21.718445689100275,6.040894328909208e-63,146.41089442099826,0.04237148602424934,19.399558621699597,-13.195469536061045,1986.686512337171,True
36.0,0.027777777777777776,6621,1.6708191258189622,7.46287840514326,7.46287840514326,0.5063695642331317,0.6805584874570685,0.0002056266384112826,0.4428869415122912,1.6110517397775683,1986.4844633101986,False
48.0,0.020833333333333332,6621,1.6068124963627428,-17.876966292965978,30.123033707034022,0.5441274480677675,0.6086277459276739,0.0001838971958270097,-1.1177430652918574,-1.1543382686454746,1986.4940722052131,False
168.0,0.005952380952380952,6621,6.974810046595977,-40.339986837950036,127.66001316204996,6.6355548800624994e-06,11.944574830611607,0.00359674019287759,0.4327484003444606,-6.961372279090918,1986.558501319101,True
