ACCOUNTID,game_count
201582686,935
201414973,934
202032857,934
201670748,933
201909843,933
200707056,930
201818585,929
200500377,928
201450394,927
201978563,927
200315345,926
201723083,925
201359608,924
201865118,924
201887293,923
201710445,922
201774841,922
201603698,921
201757415,921
200650324,921
201798191,920
201867485,920
201665005,919
201582843,918
201729752,918
201895747,918
201128002,917
201807277,915
201852878,914
200927791,913
201704138,913
201831392,911
201854839,910
200880184,910
201759617,910
201976485,908
201753503,908
201506708,907
201817029,906
201547271,906
201500513,904
201783817,903
201617794,903
201711276,903
201629037,903
201823603,901
201602407,901
201633724,899
201708076,899
201610067,898
201872336,898
201942639,897
201856952,896
201987099,895
201802659,894
201381333,894
201969210,893
201210932,893
201800819,893
201748564,892
201659028,892
201597590,889
201864834,889
201534162,889
201989359,888
201857321,887
201829778,887
201675331,886
201623208,886
202018726,883
201844177,881
201740130,881
201809427,881
201044053,880
201907392,880
201630345,879
201791688,879
201830465,878
201195367,878
201975746,877
201855284,876
201145945,875
201965015,874
201236014,873
201777423,872
201557307,870
201779887,867
201763365,866
201745585,865
201988262,864
201917191,863
201890073,862
201925058,862
201955285,862
201824892,861
200077130,861
200807368,860
201796845,860
201960771,858
201814927,858
201710544,858
201737138,857
201964541,856
201473056,855
201724664,855
201686838,853
201878021,853
200961952,853
202061667,853
201750885,852
201915406,852
201414683,851
201952282,849
201917572,849
201759254,848
201952304,848
201999743,848
201868788,847
201704943,847
201523896,846
201816377,845
201914713,845
201673172,845
201894087,844
201234093,844
200397159,844
201726816,844
201893218,844
200179361,844
201792070,844
201852555,843
202044416,843
201499183,842
201833119,841
201772623,840
201887064,840
201869769,840
201938909,839
201720395,839
201803045,839
201757622,838
201734761,838
201907739,837
201799758,836
201851313,836
201813813,835
201956169,834
201877810,834
201631503,834
201734528,833
201515555,833
201797833,832
201238069,832
201828351,831
201862332,831
201640432,831
200813899,830
201802349,830
201889268,829
201050215,829
200806805,827
201938066,827
201634096,826
201746744,826
202008456,826
201904369,825
201767534,825
201649486,825
201513339,825
201591577,824
200235467,823
201624869,823
201689231,823
200602328,822
201791468,822
201920814,822
201906251,821
202054508,821
201724081,820
201539817,819
201853562,819
202016430,817
201691880,817
200624915,816
200722858,816
201756200,816
201962386,816
201400597,815
