metric,phase_local_peak,correction,alpha
PC2,7.742063736800823,Benjamini-Hochberg FDR,0.05
PC2,10.771973481426175,Benjamini-Hochberg FDR,0.05
PC2,5.52627787437774,Benjamini-Hochberg FDR,0.05
PC2,5.052351522538721,Benjamini-Hochberg FDR,0.05
PC2,18.99624950568704,Benjamini-Hochberg FDR,0.05
PC2,20.295618196521723,Benjamini-Hochberg FDR,0.05
PC2,13.565074646613706,Benjamini-Hochberg FDR,0.05
PC2,20.876850337638107,Benjamini-Hochberg FDR,0.05
PC2,12.225354907845976,Benjamini-Hochberg FDR,0.05
PC2,22.2376547373047,Benjamini-Hochberg FDR,0.05
PC2,9.595636374294578,Benjamini-Hochberg FDR,0.05
PC2,15.477773006137085,Benjamini-Hochberg FDR,0.05
PC2,22.67659728578627,Benjamini-Hochberg FDR,0.05
PC2,9.938371316844268,Benjamini-Hochberg FDR,0.05
PC2,3.2053135221100746,Benjamini-Hochberg FDR,0.05
PC2,7.673957606053875,Benjamini-Hochberg FDR,0.05
PC2,6.06998485466562,Benjamini-Hochberg FDR,0.05
PC2,23.12454904731807,Benjamini-Hochberg FDR,0.05
PC2,11.887129957394603,Benjamini-Hochberg FDR,0.05
PC2,20.47942226676328,Benjamini-Hochberg FDR,0.05
PC2,11.784064963496316,Benjamini-Hochberg FDR,0.05
PC2,16.695267121447465,Benjamini-Hochberg FDR,0.05
PC2,5.163429887378481,Benjamini-Hochberg FDR,0.05
PC2,21.48732485856503,Benjamini-Hochberg FDR,0.05
PC2,4.696374592312395,Benjamini-Hochberg FDR,0.05
PC2,15.378694082903895,Benjamini-Hochberg FDR,0.05
PC2,17.65501746514701,Benjamini-Hochberg FDR,0.05
PC2,10.710929543786536,Benjamini-Hochberg FDR,0.05
PC2,7.9833162088056255,Benjamini-Hochberg FDR,0.05
PC2,12.368126310735853,Benjamini-Hochberg FDR,0.05
PC2,4.152290734343186,Benjamini-Hochberg FDR,0.05
PC2,12.331601884657148,Benjamini-Hochberg FDR,0.05
PC2,20.341885365159595,Benjamini-Hochberg FDR,0.05
PC2,5.877152853122659,Benjamini-Hochberg FDR,0.05
PC2,18.08846451682635,Benjamini-Hochberg FDR,0.05
PC2,14.64049441107825,Benjamini-Hochberg FDR,0.05
PC2,19.79907170076838,Benjamini-Hochberg FDR,0.05
PC2,5.496649102850782,Benjamini-Hochberg FDR,0.05
PC2,21.609275385557115,Benjamini-Hochberg FDR,0.05
PC2,6.144700268044193,Benjamini-Hochberg FDR,0.05
PC2,19.883064676927674,Benjamini-Hochberg FDR,0.05
PC2,2.005270276649174,Benjamini-Hochberg FDR,0.05
PC2,7.021974050944472,Benjamini-Hochberg FDR,0.05
PC2,20.534637605793097,Benjamini-Hochberg FDR,0.05
PC2,6.1470998249704145,Benjamini-Hochberg FDR,0.05
PC2,23.53720711826245,Benjamini-Hochberg FDR,0.05
PC2,4.20710071717685,Benjamini-Hochberg FDR,0.05
PC2,3.1197254146819873,Benjamini-Hochberg FDR,0.05
PC2,11.891334775702271,Benjamini-Hochberg FDR,0.05
PC2,20.94754522946598,Benjamini-Hochberg FDR,0.05
PC2,23.721694189171732,Benjamini-Hochberg FDR,0.05
PC2,14.255659555157166,Benjamini-Hochberg FDR,0.05
PC2,11.866156246400573,Benjamini-Hochberg FDR,0.05
PC2,22.797670112556233,Benjamini-Hochberg FDR,0.05
PC2,23.412754721235,Benjamini-Hochberg FDR,0.05
PC2,18.62704999593752,Benjamini-Hochberg FDR,0.05
PC2,0.39481267184510216,Benjamini-Hochberg FDR,0.05
PC2,16.74421084759342,Benjamini-Hochberg FDR,0.05
PC2,15.54303641616509,Benjamini-Hochberg FDR,0.05
PC2,5.950266891620778,Benjamini-Hochberg FDR,0.05
PC2,19.86774150405045,Benjamini-Hochberg FDR,0.05
PC2,22.611558655090697,Benjamini-Hochberg FDR,0.05
PC2,5.212491988297625,Benjamini-Hochberg FDR,0.05
PC2,11.596003527387618,Benjamini-Hochberg FDR,0.05
PC2,1.3347362345684317,Benjamini-Hochberg FDR,0.05
PC2,9.901211320192303,Benjamini-Hochberg FDR,0.05
PC2,9.320634261973144,Benjamini-Hochberg FDR,0.05
PC2,11.571540787173374,Benjamini-Hochberg FDR,0.05
PC2,17.879469250444284,Benjamini-Hochberg FDR,0.05
PC2,7.388818813603013,Benjamini-Hochberg FDR,0.05
PC2,1.2477525704867283,Benjamini-Hochberg FDR,0.05
PC2,20.71410066714693,Benjamini-Hochberg FDR,0.05
PC2,6.617417053954256,Benjamini-Hochberg FDR,0.05
PC2,10.964407109762462,Benjamini-Hochberg FDR,0.05
PC2,19.143184306203985,Benjamini-Hochberg FDR,0.05
PC2,0.29452892168296074,Benjamini-Hochberg FDR,0.05
PC2,4.945722959439998,Benjamini-Hochberg FDR,0.05
PC2,23.619166126247045,Benjamini-Hochberg FDR,0.05
PC2,20.58225647599989,Benjamini-Hochberg FDR,0.05
PC2,20.027852173665792,Benjamini-Hochberg FDR,0.05
PC2,8.44450574651514,Benjamini-Hochberg FDR,0.05
PC2,21.608893927805354,Benjamini-Hochberg FDR,0.05
PC2,20.28559833123756,Benjamini-Hochberg FDR,0.05
PC2,11.36293591099775,Benjamini-Hochberg FDR,0.05
PC2,9.540855747181137,Benjamini-Hochberg FDR,0.05
PC2,13.121223325727257,Benjamini-Hochberg FDR,0.05
PC2,9.769949794892996,Benjamini-Hochberg FDR,0.05
PC2,18.003283029710566,Benjamini-Hochberg FDR,0.05
