component,neutralcreep_per_min,enemycreep_per_min,gold_per_min,damdealt_per_min,kills_per_min,deaths_per_min,assists_per_min,timedead_fraction,win_rate
PC1,0.04357670942822533,-0.14525083830399765,0.362862669776901,0.372495729808556,0.43180149931112194,0.43582947846875253,0.3695099062860621,0.43830747469862025,0.039115165783488524
PC2,0.6096154363319236,0.5584645665854306,0.4267655595534887,-0.1747857037236654,0.10523311341000127,0.03357302905871799,-0.2793350521071978,0.007755679137064042,0.11626729666788803
PC3,-0.06741438218369479,-0.0282698954121928,-0.005281051113484732,0.06997581577345963,0.017824180885427587,-0.14054976617409018,0.13288692228876797,-0.13384624317905433,0.9664812055440059
PC4,-0.5939678480109186,0.7056644672841483,0.12198922383802696,0.32717377747979304,-0.08225737089861723,-0.10498479815122956,0.03321591104323357,0.07589449752243951,-0.05161830419757145
PC5,0.4831739493951909,0.04467972523807218,-0.10810602115638443,0.5736536389402802,-0.33800591784953643,-0.3659077140329484,0.3979969394579256,-0.059505093204112555,-0.11705713081048306
PC6,-0.04729235009500254,0.13319090162512784,0.19625047186527872,-0.5980435483204245,-0.19229428008110802,-0.04868563657436066,0.7354722917357859,0.01754614769832489,-0.05725856600583833
PC7,0.008946774672881722,0.12247029549221711,-0.08317932235287495,0.08257795367159512,0.552470048061904,0.08440326987186292,0.2253860187055709,-0.7675612771183776,-0.13742935026842848
PC8,-0.18244078626545446,-0.36487464383964213,0.7797853817925869,0.09793915472060795,-0.128154088241731,-0.30878754702818306,-0.1283302421286566,-0.2820448129813238,-0.09018529257987633
PC9,-0.008322845874810511,-0.019733761637728112,-0.07814972159775166,-0.12494724473781439,0.5679064760605438,-0.7344501788690765,0.00914126671794778,0.3340708030037413,-0.06481065472355801
