period_h,freq_per_h,n,amp,lag_h,lag_h_mod_period,p_joint,f_joint,r2,a_cos,b_sin,c_const,significant
12.0,0.08333333333333333,3576,0.0010439667151568288,-3.9140194243850672,8.085980575614933,0.005328807603755366,5.242304273234727,0.020906515096087874,-0.00048076618481509084,-0.0009266770623543464,0.506016679993337,True
24.0,0.041666666666666664,3576,0.00031553739892978256,-11.810959302852332,12.189040697147668,0.61411355371454,0.48764196815241595,0.0017555652724265958,-0.0003151510496801121,-1.560980489616337e-05,0.5061359416358729,False
36.0,0.027777777777777776,3576,0.0007254595981695859,-5.448823908955695,30.551176091044304,0.046959430700093716,3.061090758287225,0.010087156488458593,0.00042139775611506336,-0.000590521430362664,0.5061914030753332,True
48.0,0.020833333333333332,3576,0.0009140355478099638,-1.5554672829745013,46.444532717025496,0.04944286028144618,3.009469589501623,0.012266119490432104,0.0008951542773786951,-0.00018482370613881471,0.5061981502296007,True
168.0,0.005952380952380952,3576,0.0002362725267164,-35.29871252900371,132.7012874709963,0.774381366001893,0.25570910440949807,0.0011533219875990985,5.859841394504489e-05,-0.00022889065678632914,0.5061719387994751,False
