ACCOUNTID,game_count
200783043,1350
200464655,1349
200590300,1348
200701724,1347
200450840,1347
200457301,1345
200438021,1344
200375831,1344
200414491,1343
200469682,1342
200585590,1342
200468467,1341
200381087,1341
200698640,1341
200500342,1340
200406444,1340
200456151,1340
200383247,1340
200634154,1340
200400914,1339
200866026,1339
200448051,1337
200748206,1336
200856209,1336
200386805,1336
200393701,1335
200562766,1334
200404148,1334
200604652,1333
200379414,1332
200618399,1332
200414297,1331
200517676,1331
200405175,1331
200386250,1329
200375743,1328
200404468,1328
200583139,1328
200512544,1328
200678291,1327
200615908,1327
200470973,1327
200374073,1326
200753931,1325
200422215,1325
200738820,1325
200397165,1325
200381080,1325
200777696,1324
200420590,1324
200521316,1324
200409805,1324
200379868,1324
200445744,1324
200699323,1323
200434404,1323
200368982,1323
200488639,1322
200685933,1322
200437175,1321
200415304,1321
200456030,1321
200607466,1320
200373335,1320
200368129,1320
200432476,1319
200450480,1318
200458761,1318
200631524,1318
200759641,1318
200735065,1316
200868614,1316
200385138,1316
200589005,1315
200630297,1315
200481436,1314
200395590,1313
200447342,1313
200697881,1313
200587364,1312
200482210,1312
200893016,1311
200874315,1311
200637039,1310
200511524,1310
200422459,1310
200471075,1310
200482876,1310
200507472,1309
200430178,1309
200777454,1309
200786220,1309
200393192,1308
200664850,1308
200466965,1307
200401742,1307
200378393,1307
200394986,1306
200482446,1306
200478082,1305
200446429,1305
200411371,1304
200733557,1304
200460030,1303
200460741,1302
200403108,1302
200736520,1302
200944714,1301
200501850,1301
200453927,1301
200532654,1300
200429526,1300
200368873,1299
200774510,1299
200418034,1299
200669316,1298
200541169,1298
200454969,1297
200731328,1297
200626487,1297
200744305,1297
200436978,1297
200445005,1296
200397468,1295
200416802,1295
200830636,1294
200442219,1294
200492823,1293
200756520,1293
200368128,1292
200522384,1292
200454744,1292
200653368,1292
200388386,1291
200489227,1291
200811962,1291
200818622,1290
200395946,1290
200409110,1290
200527592,1289
200603783,1288
200413473,1288
