metric,phase_local_peak,correction,alpha
PC2,5.122893423380685,Benjamini-Hochberg FDR,0.05
PC2,23.861127678026197,Benjamini-Hochberg FDR,0.05
PC2,17.001260030630196,Benjamini-Hochberg FDR,0.05
PC2,5.6860380556033805,Benjamini-Hochberg FDR,0.05
PC2,8.64860807928736,Benjamini-Hochberg FDR,0.05
PC2,13.95981401105611,Benjamini-Hochberg FDR,0.05
PC2,14.48634901395849,Benjamini-Hochberg FDR,0.05
PC2,5.548983776227993,Benjamini-Hochberg FDR,0.05
PC2,16.061020109723316,Benjamini-Hochberg FDR,0.05
PC2,9.77977026298507,Benjamini-Hochberg FDR,0.05
PC2,15.93907282848841,Benjamini-Hochberg FDR,0.05
PC2,8.718737629694647,Benjamini-Hochberg FDR,0.05
PC2,17.004152825331865,Benjamini-Hochberg FDR,0.05
PC2,18.477751697286745,Benjamini-Hochberg FDR,0.05
PC2,0.45158303964455726,Benjamini-Hochberg FDR,0.05
PC2,8.9797207900397,Benjamini-Hochberg FDR,0.05
PC2,1.5126140444013993,Benjamini-Hochberg FDR,0.05
PC2,8.039651108198402,Benjamini-Hochberg FDR,0.05
PC2,10.594240148814741,Benjamini-Hochberg FDR,0.05
PC2,5.194514401959287,Benjamini-Hochberg FDR,0.05
PC2,11.019266077843966,Benjamini-Hochberg FDR,0.05
PC2,2.8410097156888012,Benjamini-Hochberg FDR,0.05
PC2,18.944668384849297,Benjamini-Hochberg FDR,0.05
PC2,6.820397404805579,Benjamini-Hochberg FDR,0.05
PC2,0.8451851461909747,Benjamini-Hochberg FDR,0.05
PC2,6.341388358205815,Benjamini-Hochberg FDR,0.05
PC2,13.47935574884415,Benjamini-Hochberg FDR,0.05
PC2,7.869089360812059,Benjamini-Hochberg FDR,0.05
PC2,19.141971670370676,Benjamini-Hochberg FDR,0.05
PC2,12.959412332146409,Benjamini-Hochberg FDR,0.05
PC2,6.258186772489757,Benjamini-Hochberg FDR,0.05
PC2,18.46147532388794,Benjamini-Hochberg FDR,0.05
PC2,6.240100108896412,Benjamini-Hochberg FDR,0.05
PC2,13.12553205999169,Benjamini-Hochberg FDR,0.05
PC2,17.450129282492476,Benjamini-Hochberg FDR,0.05
PC2,12.613926772059402,Benjamini-Hochberg FDR,0.05
PC2,2.071502547512232,Benjamini-Hochberg FDR,0.05
PC2,10.395274775992986,Benjamini-Hochberg FDR,0.05
PC2,9.334802135949738,Benjamini-Hochberg FDR,0.05
PC2,15.144769391329328,Benjamini-Hochberg FDR,0.05
PC2,17.138066639467755,Benjamini-Hochberg FDR,0.05
PC2,6.8307142035310155,Benjamini-Hochberg FDR,0.05
PC2,1.4347200070136108,Benjamini-Hochberg FDR,0.05
PC2,12.848277338201418,Benjamini-Hochberg FDR,0.05
PC2,6.053719090416489,Benjamini-Hochberg FDR,0.05
PC2,13.49881927642238,Benjamini-Hochberg FDR,0.05
PC2,9.166792297799311,Benjamini-Hochberg FDR,0.05
PC2,6.71026957294478,Benjamini-Hochberg FDR,0.05
PC2,4.836699565945758,Benjamini-Hochberg FDR,0.05
PC2,17.379313663552203,Benjamini-Hochberg FDR,0.05
PC2,6.64556837026234,Benjamini-Hochberg FDR,0.05
PC2,5.315079672133848,Benjamini-Hochberg FDR,0.05
PC2,9.487434839689152,Benjamini-Hochberg FDR,0.05
PC2,6.749618421511248,Benjamini-Hochberg FDR,0.05
PC2,13.225052486609727,Benjamini-Hochberg FDR,0.05
PC2,23.524488459685237,Benjamini-Hochberg FDR,0.05
PC2,15.61587303691807,Benjamini-Hochberg FDR,0.05
PC2,11.97309573058714,Benjamini-Hochberg FDR,0.05
PC2,10.355756709003453,Benjamini-Hochberg FDR,0.05
PC2,11.784390164045135,Benjamini-Hochberg FDR,0.05
PC2,1.586323754063002,Benjamini-Hochberg FDR,0.05
PC2,6.181663623187041,Benjamini-Hochberg FDR,0.05
PC2,9.391323239761729,Benjamini-Hochberg FDR,0.05
PC2,9.203805563703064,Benjamini-Hochberg FDR,0.05
PC2,9.261669010516224,Benjamini-Hochberg FDR,0.05
PC2,13.410413894603147,Benjamini-Hochberg FDR,0.05
PC2,14.303996794759207,Benjamini-Hochberg FDR,0.05
PC2,1.4267484120439655,Benjamini-Hochberg FDR,0.05
PC2,21.020395763979938,Benjamini-Hochberg FDR,0.05
PC2,8.727749900476782,Benjamini-Hochberg FDR,0.05
PC2,15.674584900938193,Benjamini-Hochberg FDR,0.05
PC2,21.55418826630454,Benjamini-Hochberg FDR,0.05
PC2,14.623398365973262,Benjamini-Hochberg FDR,0.05
PC2,23.0463629113377,Benjamini-Hochberg FDR,0.05
PC2,12.577765097333966,Benjamini-Hochberg FDR,0.05
PC2,11.71417602156589,Benjamini-Hochberg FDR,0.05
PC2,18.052121625953394,Benjamini-Hochberg FDR,0.05
PC2,13.561363740902761,Benjamini-Hochberg FDR,0.05
PC2,18.567880418061694,Benjamini-Hochberg FDR,0.05
PC2,13.74313386123792,Benjamini-Hochberg FDR,0.05
PC2,16.742198339972255,Benjamini-Hochberg FDR,0.05
PC2,12.6788643346899,Benjamini-Hochberg FDR,0.05
PC2,3.8319707715131353,Benjamini-Hochberg FDR,0.05
PC2,9.860001595415342,Benjamini-Hochberg FDR,0.05
PC2,19.72181133427446,Benjamini-Hochberg FDR,0.05
PC2,2.336777573751516,Benjamini-Hochberg FDR,0.05
PC2,11.758708543038903,Benjamini-Hochberg FDR,0.05
PC2,14.523774023079458,Benjamini-Hochberg FDR,0.05
PC2,15.195660029084344,Benjamini-Hochberg FDR,0.05
PC2,14.4362036280862,Benjamini-Hochberg FDR,0.05
PC2,11.792451116591074,Benjamini-Hochberg FDR,0.05
PC2,15.524812218398063,Benjamini-Hochberg FDR,0.05
PC2,9.27382531695034,Benjamini-Hochberg FDR,0.05
PC2,11.203125605694307,Benjamini-Hochberg FDR,0.05
PC2,13.570371991686049,Benjamini-Hochberg FDR,0.05
PC2,16.23144172011789,Benjamini-Hochberg FDR,0.05
PC2,22.851282060451485,Benjamini-Hochberg FDR,0.05
PC2,13.480283536221904,Benjamini-Hochberg FDR,0.05
PC2,20.297059657101258,Benjamini-Hochberg FDR,0.05
PC2,16.715212998537055,Benjamini-Hochberg FDR,0.05
PC2,9.167626056379797,Benjamini-Hochberg FDR,0.05
PC2,11.200732100049697,Benjamini-Hochberg FDR,0.05
PC2,3.68426422117562,Benjamini-Hochberg FDR,0.05
PC2,8.668753311995069,Benjamini-Hochberg FDR,0.05
PC2,21.953102473556445,Benjamini-Hochberg FDR,0.05
PC2,16.32585359911745,Benjamini-Hochberg FDR,0.05
PC2,15.54614205934629,Benjamini-Hochberg FDR,0.05
PC2,7.034705274929982,Benjamini-Hochberg FDR,0.05
PC2,6.050704733909749,Benjamini-Hochberg FDR,0.05
PC2,13.098488647415063,Benjamini-Hochberg FDR,0.05
PC2,10.55787099653255,Benjamini-Hochberg FDR,0.05
PC2,14.015523077711297,Benjamini-Hochberg FDR,0.05
PC2,12.351354063137475,Benjamini-Hochberg FDR,0.05
PC2,15.553374262023167,Benjamini-Hochberg FDR,0.05
PC2,11.411643232542199,Benjamini-Hochberg FDR,0.05
PC2,12.388167530389017,Benjamini-Hochberg FDR,0.05
PC2,15.443147179968383,Benjamini-Hochberg FDR,0.05
PC2,13.635151530848596,Benjamini-Hochberg FDR,0.05
PC2,17.69531142478249,Benjamini-Hochberg FDR,0.05
PC2,12.438291132698112,Benjamini-Hochberg FDR,0.05
PC2,14.201597543170365,Benjamini-Hochberg FDR,0.05
PC2,17.28286525372954,Benjamini-Hochberg FDR,0.05
PC2,7.110172292337031,Benjamini-Hochberg FDR,0.05
PC2,15.375767850020967,Benjamini-Hochberg FDR,0.05
PC2,14.427185223435647,Benjamini-Hochberg FDR,0.05
PC2,19.301141791221372,Benjamini-Hochberg FDR,0.05
PC2,18.473928585271043,Benjamini-Hochberg FDR,0.05
PC2,13.319828912796236,Benjamini-Hochberg FDR,0.05
PC2,22.388979016356146,Benjamini-Hochberg FDR,0.05
PC2,1.7829858351411172,Benjamini-Hochberg FDR,0.05
PC2,10.338549399218333,Benjamini-Hochberg FDR,0.05
PC2,15.086748902958321,Benjamini-Hochberg FDR,0.05
PC2,10.754173653945475,Benjamini-Hochberg FDR,0.05
PC2,10.257736702087685,Benjamini-Hochberg FDR,0.05
PC2,5.019062632146268,Benjamini-Hochberg FDR,0.05
PC2,15.84869558786124,Benjamini-Hochberg FDR,0.05
PC2,16.951855272171663,Benjamini-Hochberg FDR,0.05
PC2,17.60988194184627,Benjamini-Hochberg FDR,0.05
PC2,13.33743501739396,Benjamini-Hochberg FDR,0.05
PC2,3.1016811199725156,Benjamini-Hochberg FDR,0.05
PC2,18.731885266507252,Benjamini-Hochberg FDR,0.05
PC2,8.227842270880952,Benjamini-Hochberg FDR,0.05
PC2,16.011371100264846,Benjamini-Hochberg FDR,0.05
PC2,15.226129153213986,Benjamini-Hochberg FDR,0.05
PC2,9.09410065550263,Benjamini-Hochberg FDR,0.05
PC2,17.123648930600574,Benjamini-Hochberg FDR,0.05
PC2,8.53723130569305,Benjamini-Hochberg FDR,0.05
PC2,4.727767267826346,Benjamini-Hochberg FDR,0.05
PC2,10.772301255368417,Benjamini-Hochberg FDR,0.05
PC2,15.355881374014267,Benjamini-Hochberg FDR,0.05
PC2,13.937656789383635,Benjamini-Hochberg FDR,0.05
PC2,8.81201421674734,Benjamini-Hochberg FDR,0.05
PC2,7.991867730236332,Benjamini-Hochberg FDR,0.05
PC2,13.1451221095592,Benjamini-Hochberg FDR,0.05
PC2,8.064837074728072,Benjamini-Hochberg FDR,0.05
PC2,19.951826062780775,Benjamini-Hochberg FDR,0.05
PC2,11.808664996545916,Benjamini-Hochberg FDR,0.05
PC2,4.7437745596090535,Benjamini-Hochberg FDR,0.05
PC2,9.076013861395225,Benjamini-Hochberg FDR,0.05
PC2,0.04379299317644225,Benjamini-Hochberg FDR,0.05
PC2,13.185057032371665,Benjamini-Hochberg FDR,0.05
PC2,13.125472942561062,Benjamini-Hochberg FDR,0.05
PC2,13.72728725921096,Benjamini-Hochberg FDR,0.05
PC2,21.418100686549693,Benjamini-Hochberg FDR,0.05
PC2,17.834753027458632,Benjamini-Hochberg FDR,0.05
PC2,5.3436580217500085,Benjamini-Hochberg FDR,0.05
PC2,13.083495349047057,Benjamini-Hochberg FDR,0.05
PC2,10.403991832489712,Benjamini-Hochberg FDR,0.05
PC2,19.05128357096981,Benjamini-Hochberg FDR,0.05
PC2,7.169618663182346,Benjamini-Hochberg FDR,0.05
PC2,18.007860120801688,Benjamini-Hochberg FDR,0.05
PC2,4.454579053706143,Benjamini-Hochberg FDR,0.05
PC2,16.293107658766257,Benjamini-Hochberg FDR,0.05
PC2,15.375291010762956,Benjamini-Hochberg FDR,0.05
PC2,11.271463396028931,Benjamini-Hochberg FDR,0.05
PC2,13.651993810334162,Benjamini-Hochberg FDR,0.05
PC2,7.659654808680813,Benjamini-Hochberg FDR,0.05
PC2,17.42204685998787,Benjamini-Hochberg FDR,0.05
PC2,12.09862903414436,Benjamini-Hochberg FDR,0.05
PC2,10.0046041548569,Benjamini-Hochberg FDR,0.05
PC2,7.4895436544574645,Benjamini-Hochberg FDR,0.05
PC2,7.629586073179369,Benjamini-Hochberg FDR,0.05
PC2,8.290754636545158,Benjamini-Hochberg FDR,0.05
PC2,13.136504296942293,Benjamini-Hochberg FDR,0.05
PC2,2.446554156809291,Benjamini-Hochberg FDR,0.05
PC2,19.821959475511328,Benjamini-Hochberg FDR,0.05
PC2,17.098798222795256,Benjamini-Hochberg FDR,0.05
PC2,16.38642348832478,Benjamini-Hochberg FDR,0.05
PC2,16.208509078198098,Benjamini-Hochberg FDR,0.05
PC2,3.764724571898518,Benjamini-Hochberg FDR,0.05
PC2,16.122633772773618,Benjamini-Hochberg FDR,0.05
PC2,15.512188290123865,Benjamini-Hochberg FDR,0.05
PC2,10.765494841025468,Benjamini-Hochberg FDR,0.05
PC2,14.870114581507012,Benjamini-Hochberg FDR,0.05
PC2,5.434888572666512,Benjamini-Hochberg FDR,0.05
PC2,13.889034069781275,Benjamini-Hochberg FDR,0.05
PC2,6.758175921891961,Benjamini-Hochberg FDR,0.05
PC2,14.719967376818701,Benjamini-Hochberg FDR,0.05
PC2,11.854348860076563,Benjamini-Hochberg FDR,0.05
PC2,7.8759480805414315,Benjamini-Hochberg FDR,0.05
PC2,12.45636071073514,Benjamini-Hochberg FDR,0.05
PC2,15.407625322955063,Benjamini-Hochberg FDR,0.05
PC2,8.80913865192265,Benjamini-Hochberg FDR,0.05
PC2,15.444786603123605,Benjamini-Hochberg FDR,0.05
PC2,0.5580970866689299,Benjamini-Hochberg FDR,0.05
PC2,16.295531979630212,Benjamini-Hochberg FDR,0.05
PC2,13.239645821013449,Benjamini-Hochberg FDR,0.05
PC2,20.592316703561913,Benjamini-Hochberg FDR,0.05
PC2,17.91909688500032,Benjamini-Hochberg FDR,0.05
PC2,13.67102024013029,Benjamini-Hochberg FDR,0.05
PC2,18.745235386867332,Benjamini-Hochberg FDR,0.05
PC2,13.048196965788904,Benjamini-Hochberg FDR,0.05
PC2,9.02805500739163,Benjamini-Hochberg FDR,0.05
PC2,10.815330931030099,Benjamini-Hochberg FDR,0.05
PC2,8.752039271207671,Benjamini-Hochberg FDR,0.05
PC2,11.427760102396304,Benjamini-Hochberg FDR,0.05
PC2,16.185041186325105,Benjamini-Hochberg FDR,0.05
PC2,13.145129825347668,Benjamini-Hochberg FDR,0.05
PC2,16.94448875057015,Benjamini-Hochberg FDR,0.05
PC2,10.861116040533195,Benjamini-Hochberg FDR,0.05
PC2,14.800953041242476,Benjamini-Hochberg FDR,0.05
PC2,3.9325785692129647,Benjamini-Hochberg FDR,0.05
PC2,17.37062716344971,Benjamini-Hochberg FDR,0.05
PC2,4.309232853077123,Benjamini-Hochberg FDR,0.05
