ACCOUNTID,game_count
210169715,1320
223383591,1320
211144459,1318
202671662,1318
226779054,1318
225077172,1318
224449887,1318
202431880,1317
22490103,1316
224990041,1315
30234456,1315
217703843,1314
224192636,1313
224052201,1312
225925106,1311
225263342,1311
211054930,1310
223630345,1310
224637489,1310
224725182,1309
200183757,1309
223931763,1309
225798045,1309
225327429,1308
224608520,1307
35928326,1307
224820613,1307
224233758,1307
218803669,1307
226958325,1307
200586128,1307
226106095,1306
226254485,1306
225135550,1306
226137151,1306
223956378,1306
226580761,1306
224794045,1305
223673976,1304
225458803,1304
225988491,1303
225345187,1303
210649651,1303
224346019,1302
223732918,1301
224190247,1301
225688189,1301
224752609,1300
225758274,1300
36756261,1300
226893591,1300
203871331,1299
225686133,1299
226337510,1299
220351124,1299
24710462,1298
222295335,1298
224795705,1297
226086542,1297
36709958,1297
224960133,1297
225775012,1297
225900288,1297
35329460,1296
224053112,1296
224333810,1294
225186421,1294
226867551,1294
224343451,1294
225576367,1293
225486936,1293
224503623,1293
27450633,1292
224822017,1292
226526745,1292
225242620,1292
223907081,1291
219050953,1291
226354752,1291
224297013,1291
226769071,1291
207580369,1290
225484205,1290
221114752,1290
38222250,1289
200029707,1288
224831946,1288
225826094,1288
28103466,1287
203744236,1287
23261110,1287
217523169,1287
217771452,1287
224419847,1286
225304374,1286
227396029,1286
221233959,1286
224655760,1286
226505195,1285
213322796,1285
225587071,1284
227571249,1284
29328624,1284
35499654,1284
222876173,1283
21988845,1283
225305836,1282
227246326,1282
226775753,1282
227610892,1282
225916780,1282
225691856,1281
226000103,1281
224587611,1280
216893676,1280
225679962,1280
225026800,1280
222447490,1279
224698737,1277
225699174,1276
225940283,1276
214792399,1276
226304354,1276
225729814,1275
226224817,1275
225914138,1274
224663567,1274
226099696,1274
225400740,1274
226534819,1273
226018974,1273
225808971,1273
217208654,1273
225744471,1272
223874885,1272
205140202,1272
220664532,1271
224923366,1271
227032685,1271
225701126,1270
212306125,1270
217705996,1270
226459426,1270
225720597,1270
225521063,1269
222555670,1268
227371221,1268
30522839,1268
221380041,1268
41750177,1267
222450713,1267
225397618,1267
225950660,1267
220745972,1267
226199395,1267
225132519,1266
224991961,1266
226151468,1266
226522737,1266
210085751,1265
227198089,1265
217314049,1265
225074301,1265
225706088,1264
223635943,1264
211091334,1264
226449466,1264
223577038,1264
226719264,1263
210844447,1263
206655603,1262
216549764,1261
225763711,1261
225763536,1260
224434716,1260
226290108,1259
211707057,1259
222714776,1259
225438192,1258
226444806,1258
212572941,1258
224994964,1257
224766268,1257
226874141,1257
225940440,1257
224969636,1256
226463002,1256
213087612,1256
225698668,1256
42290772,1256
221224531,1255
213160845,1255
226022733,1255
227119690,1255
222187598,1255
227736911,1254
224298367,1254
225929593,1253
223867516,1253
213329419,1253
220237849,1253
226359199,1253
225695423,1252
226306051,1252
226426752,1251
221716055,1251
214797605,1250
222327173,1250
226564481,1250
226099390,1250
226001083,1249
32744677,1249
226781201,1249
226344864,1249
224758077,1249
224084825,1247
225297350,1247
224530347,1247
25683775,1246
27867620,1246
224596381,1246
227265621,1246
226349457,1246
200042884,1246
226069113,1245
224632904,1245
226092639,1245
225277908,1245
218031283,1244
212469959,1244
225489554,1244
215818400,1244
225510951,1244
225035829,1243
208460700,1243
223873958,1243
217962845,1243
40573891,1243
223428492,1242
225212583,1242
224763545,1241
219694124,1241
224202745,1241
224756841,1241
226606461,1241
223991991,1241
224644371,1241
222076207,1241
213572438,1241
223865135,1240
223971099,1240
226130581,1240
225900511,1240
222619661,1239
224648958,1239
224907879,1239
227440938,1238
225885077,1238
31138291,1238
208848548,1238
225428415,1237
219291878,1237
228333256,1237
224848299,1237
225353847,1237
210686229,1236
225024941,1236
225503822,1235
225008791,1235
212708787,1234
225260772,1234
226093529,1234
225467353,1234
209042102,1234
226418960,1234
220237522,1234
226489023,1234
223976405,1233
226473761,1233
224615598,1233
226720245,1233
224134580,1233
228010832,1233
224005622,1232
