period_h,freq_per_h,n,amp,lag_h,lag_h_mod_period,p_joint,f_joint,r2,a_cos,b_sin,c_const,significant
12.0,0.08333333333333333,6792,0.00045360683166801967,2.9044773440210254,2.9044773440210254,0.3286277442480529,1.1130120764312055,0.00033868674572123947,2.267793544820482e-05,0.0004530395887554488,0.4930891128353082,False
24.0,0.041666666666666664,6792,9.314454067065639e-05,-1.7404937409506485,22.259506259049353,0.9579485023407476,0.042961529704524354,8.864052082002694e-06,8.364106850334424e-05,-4.098874377638862e-05,0.4931498803556966,False
36.0,0.027777777777777776,6792,0.00018759394904159878,3.7274421671678697,3.7274421671678697,0.8259935431078019,0.19117370567424047,5.746741768786201e-05,0.00014927674636416584,0.00011361312737509898,0.4931122592008512,False
48.0,0.020833333333333332,6792,0.000154594592165944,-3.576287744813455,44.423712255186544,0.8869991186176964,0.11991340830799525,2.5840383487185647e-05,0.00013796197381990343,-6.975658898391484e-05,0.49311208489955044,False
168.0,0.005952380952380952,6792,0.00014748019277842697,-78.32958721903178,89.67041278096822,0.8867649099359688,0.12017749864023423,3.5133865972980516e-05,-0.0001441761480634766,-3.104264150391293e-05,0.49310848675626895,False
