ACCOUNTID,game_count
212715468,1009
211598009,1008
212678789,1008
211550966,1008
211835931,1008
1708695,1007
213370034,1007
211445520,1007
210765001,1007
211141183,1006
209345265,1006
211600671,1006
210639181,1006
211205305,1005
211910253,1005
212467424,1005
211852049,1005
213026266,1005
201047760,1004
211905626,1004
212763824,1004
212021014,1003
212323097,1003
211466569,1003
211979171,1003
211516644,1002
212150304,1001
211732314,1001
209773395,1001
212315901,1001
212590692,1001
201633552,1000
208992041,1000
211976433,999
211548190,999
202757898,999
211569289,999
212568495,998
211475319,998
211071348,997
207453380,997
213266235,997
206059513,997
211118979,996
211579707,996
210291222,996
208290132,996
211421881,995
211890905,995
211489124,995
212219623,995
735896,994
205367972,994
209227269,994
211251972,992
203154940,992
211011230,992
211197270,992
210622717,992
200267552,991
208020882,991
212952764,991
211868128,991
205977468,991
212557269,991
211601051,991
203131561,990
212167851,990
213297929,990
201759057,990
204549429,989
212206800,989
211562398,988
205013163,987
210029842,987
205412574,987
205212198,986
205887622,986
201735648,986
210668033,986
209247998,985
212162470,985
206386098,984
211096208,984
212177969,984
211032880,984
210239648,983
211452998,982
212376303,982
212613474,982
211752281,981
209735077,981
211487205,981
211586365,981
205113128,981
205431851,981
210311877,980
207019110,979
200082650,979
212724621,978
211757668,978
211399153,978
212373825,978
213054108,978
213130613,978
211364447,978
211693278,977
205506688,977
211504826,977
211476458,976
211619740,976
210905149,976
212109502,976
