period_h,freq_per_h,n,amp,lag_h,lag_h_mod_period,p_joint,f_joint,r2,a_cos,b_sin,c_const,significant
12.0,0.08333333333333333,6893,0.0005436181300305748,2.679227982775693,2.679227982775693,0.42898266426777404,0.8464427397300356,0.0002257025265699486,9.087517479445227e-05,0.0005359686314552528,0.4892843199345849,False
24.0,0.041666666666666664,6893,0.0004085176979958743,-7.386300307980456,16.613699692019544,0.6280973099732761,0.4650915643044175,0.00010404076183256894,-0.00014503084986943206,-0.00038190674537378705,0.489125728869715,False
36.0,0.027777777777777776,6893,0.00023664099795284968,4.699264430496983,4.699264430496983,0.8509961062579203,0.16135150435564705,4.347936371051908e-05,0.00016141098989169665,0.00017304754911382942,0.48925083561131266,False
48.0,0.020833333333333332,6893,0.00017159098345905004,-3.885061557578709,44.11493844242129,0.9115277133094181,0.09263452668444286,2.3325416798947174e-05,0.00014987611133133997,-8.355008591641165e-05,0.48924975699205026,False
168.0,0.005952380952380952,6893,0.0004350399245737909,-8.669127294749845,159.33087270525016,0.5804916002917043,0.5439228825586134,0.00014845619713177438,0.0004123734886470965,-0.0001385923584985575,0.48926822127815,False
