platform,metric,local_hour,density,n_phases,kappa,min_phases
BR1,PC1,9.0,0.0311533331914218,106,4.0,20
BR1,PC1,9.1,0.03099912471872406,106,4.0,20
BR1,PC1,9.200000000000001,0.03086693611484912,106,4.0,20
BR1,PC1,9.3,0.03075621346900966,106,4.0,20
BR1,PC1,9.4,0.0306663044425878,106,4.0,20
BR1,PC1,9.5,0.030596475077030675,106,4.0,20
BR1,PC1,9.600000000000001,0.030545926943827083,106,4.0,20
BR1,PC1,9.700000000000001,0.030513814203954173,106,4.0,20
BR1,PC1,9.8,0.030499260169006854,106,4.0,20
BR1,PC1,9.9,0.03050137299067497,106,4.0,20
BR1,PC1,10.0,0.030519260147567184,106,4.0,20
BR1,PC1,10.100000000000001,0.030552041446789885,106,4.0,20
BR1,PC1,10.200000000000001,0.03059886031039546,106,4.0,20
BR1,PC1,10.3,0.030658893172127777,106,4.0,20
BR1,PC1,10.4,0.030731356866269283,106,4.0,20
BR1,PC1,10.5,0.030815513946463126,106,4.0,20
BR1,PC1,10.600000000000001,0.030910675926971,106,4.0,20
BR1,PC1,10.700000000000001,0.03101620449095109,106,4.0,20
BR1,PC1,10.8,0.031131510759200166,106,4.0,20
BR1,PC1,10.9,0.03125605275775872,106,4.0,20
BR1,PC1,11.0,0.03138933126331287,106,4.0,20
BR1,PC1,11.100000000000001,0.03153088424102092,106,4.0,20
BR1,PC1,11.200000000000001,0.03168028011988744,106,4.0,20
BR1,PC1,11.3,0.03183711017577599,106,4.0,20
BR1,PC1,11.4,0.03200098031127985,106,4.0,20
BR1,PC1,11.5,0.03217150253464421,106,4.0,20
BR1,PC1,11.600000000000001,0.03234828644644327,106,4.0,20
BR1,PC1,11.700000000000001,0.032530931042460375,106,4.0,20
BR1,PC1,11.8,0.032719017133937205,106,4.0,20
BR1,PC1,11.9,0.03291210067185105,106,4.0,20
BR1,PC1,12.0,0.03310970724005229,106,4.0,20
BR1,PC1,12.100000000000001,0.03331132795299944,106,4.0,20
BR1,PC1,12.200000000000001,0.033516416957697234,106,4.0,20
BR1,PC1,12.3,0.03372439069672833,106,4.0,20
BR1,PC1,12.4,0.03393462904066452,106,4.0,20
BR1,PC1,12.5,0.034146478344607475,106,4.0,20
BR1,PC1,12.600000000000001,0.03435925642635549,106,4.0,20
BR1,PC1,12.700000000000001,0.03457225940418341,106,4.0,20
BR1,PC1,12.8,0.03478477027212871,106,4.0,20
BR1,PC1,12.9,0.03499606903183636,106,4.0,20
BR1,PC1,13.0,0.03520544414436297,106,4.0,20
BR1,PC1,13.100000000000001,0.035412205014842,106,4.0,20
BR1,PC1,13.200000000000001,0.03561569517947037,106,4.0,20
BR1,PC1,13.3,0.035815305829654046,106,4.0,20
BR1,PC1,13.4,0.03601048928387582,106,4.0,20
BR1,PC1,13.5,0.03620077200514203,106,4.0,20
BR1,PC1,13.600000000000001,0.03638576676156491,106,4.0,20
BR1,PC1,13.700000000000001,0.03656518354014644,106,4.0,20
BR1,PC1,13.8,0.03673883884908544,106,4.0,20
BR1,PC1,13.9,0.036906663081375524,106,4.0,20
BR1,PC1,14.0,0.03706870566107657,106,4.0,20
BR1,PC1,14.100000000000001,0.03722513775194968,106,4.0,20
BR1,PC1,14.200000000000001,0.03737625237428346,106,4.0,20
BR1,PC1,14.3,0.037522461847522226,106,4.0,20
BR1,PC1,14.4,0.037664292551319034,106,4.0,20
BR1,PC1,14.5,0.037802377073325386,106,4.0,20
BR1,PC1,14.600000000000001,0.037937443885821195,106,4.0,20
BR1,PC1,14.700000000000001,0.038070304762680106,106,4.0,20
BR1,PC1,14.8,0.03820184021084083,106,4.0,20
BR1,PC1,14.9,0.0383329832443683,106,4.0,20
BR1,PC1,15.0,0.03846470187264937,106,4.0,20
BR1,PC1,15.100000000000001,0.03859798070599665,106,4.0,20
BR1,PC1,15.200000000000001,0.03873380210111484,106,4.0,20
BR1,PC1,15.3,0.03887312727517189,106,4.0,20
BR1,PC1,15.4,0.03901687781075065,106,4.0,20
BR1,PC1,15.5,0.03916591795532895,106,4.0,20
BR1,PC1,15.600000000000001,0.03932103808915716,106,4.0,20
BR1,PC1,15.700000000000001,0.0394829396958459,106,4.0,20
BR1,PC1,15.8,0.03965222212230895,106,4.0,20
BR1,PC1,15.9,0.03982937136080829,106,4.0,20
BR1,PC1,16.0,0.04001475102773934,106,4.0,20
BR1,PC1,16.1,0.04020859565353705,106,4.0,20
BR1,PC1,16.2,0.04041100633771906,106,4.0,20
BR1,PC1,16.3,0.04062194876453763,106,4.0,20
BR1,PC1,16.400000000000002,0.04084125351974873,106,4.0,20
BR1,PC1,16.5,0.04106861859915567,106,4.0,20
BR1,PC1,16.6,0.04130361395610441,106,4.0,20
BR1,PC1,16.7,0.04154568789895575,106,4.0,20
BR1,PC1,16.8,0.04179417512137386,106,4.0,20
BR1,PC1,16.900000000000002,0.04204830612836381,106,4.0,20
BR1,PC1,17.0,0.042307217809359456,106,4.0,20
BR1,PC1,17.1,0.04256996490601185,106,4.0,20
BR1,PC1,17.2,0.042835532126087254,106,4.0,20
BR1,PC1,17.3,0.04310284666526307,106,4.0,20
BR1,PC1,17.400000000000002,0.04337079091462887,106,4.0,20
BR1,PC1,17.5,0.04363821515224568,106,4.0,20
BR1,PC1,17.6,0.04390395004099446,106,4.0,20
BR1,PC1,17.7,0.04416681878092753,106,4.0,20
BR1,PC1,17.8,0.04442564879122036,106,4.0,20
BR1,PC1,17.900000000000002,0.04467928282347068,106,4.0,20
BR1,PC1,18.0,0.04492658943348621,106,4.0,20
BR1,PC1,18.1,0.04516647276196776,106,4.0,20
BR1,PC1,18.2,0.04539788159493898,106,4.0,20
BR1,PC1,18.3,0.045619817691901335,106,4.0,20
BR1,PC1,18.400000000000002,0.0458313433832105,106,4.0,20
BR1,PC1,18.5,0.04603158844800093,106,4.0,20
BR1,PC1,18.6,0.04621975629023466,106,4.0,20
BR1,PC1,18.7,0.046395129433409926,106,4.0,20
BR1,PC1,18.8,0.04655707435456722,106,4.0,20
BR1,PC1,18.900000000000002,0.04670504567601964,106,4.0,20
BR1,PC1,19.0,0.046838589729330846,106,4.0,20
BR1,PC1,19.1,0.046957347501114875,106,4.0,20
BR1,PC1,19.200000000000003,0.04706105696487814,106,4.0,20
BR1,PC1,19.3,0.04714955479795648,106,4.0,20
BR1,PC1,19.400000000000002,0.04722277747812883,106,4.0,20
BR1,PC1,19.5,0.04728076175111881,106,4.0,20
BR1,PC1,19.6,0.04732364445820602,106,4.0,20
BR1,PC1,19.700000000000003,0.047351661712708805,106,4.0,20
BR1,PC1,19.8,0.047365147415190906,106,4.0,20
BR1,PC1,19.900000000000002,0.047364531099786014,106,4.0,20
BR1,PC1,20.0,0.04735033510783595,106,4.0,20
BR1,PC1,20.1,0.047323171089830335,106,4.0,20
BR1,PC1,20.200000000000003,0.04728373584211504,106,4.0,20
BR1,PC1,20.3,0.04723280649068726,106,4.0,20
BR1,PC1,20.400000000000002,0.04717123504032503,106,4.0,20
BR1,PC1,20.5,0.04709994231306938,106,4.0,20
BR1,PC1,20.6,0.0470199113055144,106,4.0,20
BR1,PC1,20.700000000000003,0.046932179999388306,106,4.0,20
BR1,PC1,20.8,0.046837833664530495,106,4.0,20
BR1,PC1,20.900000000000002,0.046737996697684435,106,4.0,20
BR1,PC1,21.0,0.04663382404470469,106,4.0,20
BR1,PC1,21.1,0.04652649225804046,106,4.0,20
BR1,PC1,21.200000000000003,0.046417190245954164,106,4.0,20
BR1,PC1,21.3,0.046307109775104056,106,4.0,20
BR1,PC1,21.400000000000002,0.04619743579406062,106,4.0,20
BR1,PC1,21.5,0.04608933665216172,106,4.0,20
BR1,PC1,21.6,0.045983954295865145,106,4.0,20
BR1,PC1,21.700000000000003,0.04588239453332115,106,4.0,20
BR1,PC1,21.8,0.04578571746702273,106,4.0,20
BR1,PC1,21.900000000000002,0.0456949282037095,106,4.0,20
BR1,PC1,22.0,0.04561096795968338,106,4.0,20
BR1,PC1,22.1,0.04553470568770116,106,4.0,20
BR1,PC1,22.200000000000003,0.04546693035791833,106,4.0,20
BR1,PC1,22.3,0.04540834402919302,106,4.0,20
BR1,PC1,22.400000000000002,0.045359555847644166,106,4.0,20
BR1,PC1,22.5,0.04532107710596086,106,4.0,20
BR1,PC1,22.6,0.045293317488951094,106,4.0,20
BR1,PC1,22.700000000000003,0.04527658261771644,106,4.0,20
BR1,PC1,22.8,0.04527107298636233,106,4.0,20
BR1,PC1,22.900000000000002,0.04527688436125584,106,4.0,20
BR1,PC1,23.0,0.045294009683747576,106,4.0,20
BR1,PC1,23.1,0.04532234248348407,106,4.0,20
BR1,PC1,23.200000000000003,0.045361681771752024,106,4.0,20
BR1,PC1,23.3,0.045411738343779,106,4.0,20
BR1,PC1,23.400000000000002,0.045472142376891386,106,4.0,20
BR1,PC1,23.5,0.0455424521694227,106,4.0,20
BR1,PC1,23.6,0.04562216382494898,106,4.0,20
BR1,PC1,23.700000000000003,0.04571072164956465,106,4.0,20
BR1,PC1,23.8,0.04580752899826475,106,4.0,20
BR1,PC1,23.900000000000002,0.0459119592817552,106,4.0,20
BR1,PC2,0.0,0.07433396857665213,55,4.0,20
BR1,PC2,0.1,0.07387082963101783,55,4.0,20
BR1,PC2,0.2,0.07339444179049974,55,4.0,20
BR1,PC2,0.30000000000000004,0.07290521840107946,55,4.0,20
BR1,PC2,0.4,0.07240363383422976,55,4.0,20
BR1,PC2,0.5,0.07189022484853194,55,4.0,20
BR1,PC2,0.6000000000000001,0.07136558842127606,55,4.0,20
BR1,PC2,0.7000000000000001,0.07083037630138138,55,4.0,20
BR1,PC2,0.8,0.07028528664760618,55,4.0,20
BR1,PC2,0.9,0.06973105321107308,55,4.0,20
BR1,PC2,1.0,0.06916843259547865,55,4.0,20
BR1,PC2,1.1,0.06859819017969254,55,4.0,20
BR1,PC2,1.2000000000000002,0.0680210853144269,55,4.0,20
BR1,PC2,1.3,0.06743785640689641,55,4.0,20
BR1,PC2,1.4000000000000001,0.06684920648549775,55,4.0,20
BR1,PC2,1.5,0.06625578979207361,55,4.0,20
BR1,PC2,1.6,0.06565819988472384,55,4.0,20
BR1,PC2,1.7000000000000002,0.06505695965258991,55,4.0,20
BR1,PC2,1.8,0.06445251354940361,55,4.0,20
BR1,PC2,1.9000000000000001,0.06384522224916205,55,4.0,20
BR1,PC2,2.0,0.06323535981965457,55,4.0,20
BR1,PC2,2.1,0.06262311340240263,55,4.0,20
BR1,PC2,2.2,0.06200858528544983,55,4.0,20
BR1,PC2,2.3000000000000003,0.06139179716262797,55,4.0,20
BR1,PC2,2.4000000000000004,0.06077269629321621,55,4.0,20
BR1,PC2,2.5,0.06015116321245767,55,4.0,20
BR1,PC2,2.6,0.05952702059858808,55,4.0,20
BR1,PC2,2.7,0.058900042877384914,55,4.0,20
BR1,PC2,2.8000000000000003,0.05826996614136066,55,4.0,20
BR1,PC2,2.9000000000000004,0.057636497977257936,55,4.0,20
BR1,PC2,3.0,0.05699932683119251,55,4.0,20
BR1,PC2,3.1,0.05635813059351534,55,4.0,20
BR1,PC2,3.2,0.055712584152349726,55,4.0,20
BR1,PC2,3.3000000000000003,0.055062365742309924,55,4.0,20
BR1,PC2,3.4000000000000004,0.054407161999163456,55,4.0,20
BR1,PC2,3.5,0.0537466717179223,55,4.0,20
BR1,PC2,3.6,0.053080608396713094,55,4.0,20
BR1,PC2,3.7,0.052408701727563754,55,4.0,20
BR1,PC2,3.8000000000000003,0.05173069826403709,55,4.0,20
