ACCOUNTID,game_count
232424546,1354
231685439,1354
50205445,1354
231511157,1353
232765811,1353
234095904,1352
213512451,1352
35930163,1350
230607839,1350
232240441,1350
233016463,1349
35940302,1349
233071743,1348
232641364,1348
232570235,1348
231422730,1347
231455965,1345
232008585,1344
227603810,1344
232058164,1344
232450267,1343
228853098,1342
232323012,1341
201769241,1341
232633252,1341
232491315,1340
215301481,1340
352590,1339
231950850,1338
232290278,1337
219867476,1337
210693358,1337
38149279,1336
232187153,1332
230861271,1331
228551567,1330
233063960,1329
231780896,1329
227340539,1329
230455471,1329
39807238,1328
229308024,1328
231180143,1327
230289200,1326
231481048,1326
232053094,1325
228017498,1324
32535606,1324
229926895,1321
49325325,1321
230121944,1321
232667800,1320
231788381,1320
231954617,1318
232355672,1318
32302637,1317
209630963,1317
228653424,1317
232625340,1316
230555761,1315
233949772,1314
231963277,1313
210979668,1312
202002009,1312
229330306,1311
46961787,1311
230916943,1311
231481778,1311
231695976,1310
231397676,1309
51265623,1308
210299728,1306
231999372,1306
230500192,1304
38183176,1304
211139664,1304
210568345,1303
42772736,1303
232071622,1302
232720266,1301
230308540,1301
231786730,1300
213490501,1299
232635775,1299
230063552,1298
204248,1298
200795512,1298
232101627,1297
230279531,1296
232637938,1295
232206310,1295
206731496,1294
233272748,1294
233019335,1293
231110516,1293
227668953,1293
230783996,1292
32056838,1292
231483009,1290
231126984,1290
231452489,1290
231622715,1290
31978075,1289
231777585,1288
232324775,1287
41094185,1287
232630770,1286
231699216,1285
32946509,1285
232638038,1284
232395467,1284
231205008,1283
205486232,1282
232470551,1282
231648789,1282
231947672,1281
205228841,1281
218250687,1281
228574241,1281
230075224,1280
202185327,1280
232997173,1280
230334327,1279
233843727,1279
227394164,1279
231787547,1279
233456547,1278
349746,1277
204928171,1277
231285624,1277
209845452,1276
33855473,1276
49424590,1276
210582779,1275
232139786,1275
231993509,1275
232073456,1275
231280749,1274
226718969,1273
228469970,1273
230062023,1273
41818634,1273
229431259,1273
217987672,1271
234011109,1270
231926103,1270
229472652,1270
231567162,1269
231919336,1269
212470186,1269
228701236,1268
230664340,1267
229517044,1267
222072786,1267
231055358,1265
230593690,1265
233237805,1264
233982739,1264
215067244,1264
211840494,1264
208946208,1261
231454820,1261
32605775,1258
232896928,1257
231589772,1256
232282543,1256
229368800,1256
231770462,1255
230084436,1255
230534887,1255
231505315,1254
201856376,1254
230581778,1254
231509041,1254
202057957,1253
208955691,1253
224578437,1253
232259203,1253
229643734,1253
231384101,1253
231854938,1252
230432414,1252
218384818,1251
231584842,1251
232050653,1250
227935344,1250
231498820,1250
231835544,1250
233406251,1250
232744741,1249
227783827,1248
231601200,1248
231924667,1248
226301586,1248
231140147,1248
232500701,1247
232213325,1247
228956081,1247
38894597,1246
218761653,1246
229087405,1246
232133306,1246
232305934,1246
231456183,1244
232555289,1243
232157789,1243
207810942,1243
37322108,1242
231945891,1242
231985851,1242
232527509,1242
228730270,1242
230760609,1241
219283004,1241
231867022,1241
230760434,1240
228284179,1239
231102143,1239
232718505,1239
232146245,1239
231801588,1238
228107990,1238
206314598,1237
233258226,1237
35533424,1235
41001119,1235
48368379,1235
226793213,1235
33916343,1235
232190864,1235
219313952,1235
231390055,1234
39383,1234
231919163,1234
231745974,1234
217024004,1233
213327927,1233
230914765,1233
229748824,1233
49371241,1233
228705923,1231
233311625,1231
232321319,1231
229501593,1231
221346333,1230
232144289,1230
205462664,1230
233028347,1229
231590874,1229
230783534,1228
231356433,1228
232427796,1228
233551611,1226
221222473,1226
211928807,1226
230797279,1226
219604174,1225
222420622,1225
217821417,1225
33715215,1225
214139207,1224
232218745,1223
231839245,1223
215590657,1223
231474766,1222
231333169,1222
210083616,1221
231269410,1220
231117272,1220
232558449,1219
232307139,1218
231723947,1217
229226908,1217
211650290,1217
232389335,1216
37106857,1216
217869815,1216
35230241,1216
49149780,1216
230487375,1214
226682427,1213
231615972,1213
216034571,1212
205656900,1212
227615461,1212
230051025,1212
32269138,1211
232224415,1211
232292739,1211
84868,1211
233754339,1210
231382036,1210
42223033,1209
230836434,1209
36788365,1208
231748973,1208
230993006,1208
37124943,1208
227860878,1207
231370427,1207
219093683,1206
233721697,1206
222343617,1205
232681445,1205
233175482,1204
214661001,1204
207436376,1204
232480354,1203
208851997,1203
231660237,1203
232293215,1203
232755577,1202
232505399,1201
48936274,1201
32732579,1201
232520248,1200
232499338,1200
233262056,1200
230726841,1200
231345396,1200
210482536,1199
231059859,1199
231133742,1199
231889060,1198
201993197,1198
230980160,1198
230240642,1198
231623835,1197
231049839,1197
231623212,1197
231316698,1196
233298799,1196
209909291,1196
231480523,1196
232118682,1194
232752263,1194
45259821,1194
232557660,1193
231073913,1193
231514267,1193
231261171,1192
231815481,1191
231441418,1191
232271406,1191
232171160,1190
229722028,1189
231483806,1188
231702530,1188
231890951,1188
231652797,1188
218813685,1188
218786633,1187
226756758,1187
232022663,1187
231305713,1187
231617454,1187
204429104,1186
229871724,1186
215993297,1186
216329866,1186
231445855,1185
217866643,1185
232289087,1185
232994452,1185
232521381,1185
232479684,1184
233063754,1184
203265167,1184
232625621,1184
228982721,1183
229600889,1183
227661646,1183
231176181,1183
232754102,1183
227139132,1182
231762889,1182
230137582,1181
232063483,1181
232961906,1181
229382165,1180
232484785,1180
201045104,1180
231721891,1179
232501737,1179
232823792,1179
231838662,1179
233957687,1178
227977942,1178
220264038,1177
228603466,1176
233321564,1175
417802,1175
231908318,1175
229810857,1174
232483475,1173
233227791,1173
233629746,1173
48360716,1173
206133013,1173
231090697,1173
232438227,1173
39962687,1173
232044547,1172
230827630,1172
232644312,1172
230716154,1171
232511891,1171
227989027,1171
221382787,1171
230812478,1170
228879404,1170
232617907,1170
232261506,1169
231565940,1169
231008170,1167
231971700,1167
232218235,1167
231637515,1167
232782383,1166
210378124,1166
232108157,1166
231790345,1165
230452335,1165
51452746,1164
232040495,1164
217074509,1164
228311203,1164
231161222,1164
231635014,1164
231013671,1164
231174298,1164
232319211,1163
231454103,1163
228525679,1162
221642068,1162
38892957,1162
231803764,1161
231925045,1161
35168530,1161
231311295,1161
228310412,1160
204976316,1160
231985068,1160
229752332,1160
232267557,1160
229687204,1159
230567270,1159
31905869,1159
231539378,1159
40321656,1158
203761815,1157
230723620,1157
232142409,1157
230773800,1157
232879046,1157
207043069,1157
215119977,1156
232103475,1156
219898409,1156
35826432,1156
44826629,1155
232040924,1155
230957771,1155
230729543,1155
34949670,1155
231728498,1154
228835916,1154
232731226,1152
213224556,1152
231434040,1151
231084966,1150
229688093,1150
232683183,1149
220536032,1149
44015177,1149
232449535,1149
