metric,phase_local_peak,correction,alpha
PC2,19.591033915575018,Benjamini-Hochberg FDR,0.05
PC2,21.525757009648938,Benjamini-Hochberg FDR,0.05
PC2,5.2923313118746655,Benjamini-Hochberg FDR,0.05
PC2,12.161959188646303,Benjamini-Hochberg FDR,0.05
PC2,8.344419400545663,Benjamini-Hochberg FDR,0.05
PC2,0.9152846743144485,Benjamini-Hochberg FDR,0.05
PC2,5.2812407033945306,Benjamini-Hochberg FDR,0.05
PC2,4.0128799774809405,Benjamini-Hochberg FDR,0.05
PC2,20.2638177389131,Benjamini-Hochberg FDR,0.05
PC2,9.554185236077572,Benjamini-Hochberg FDR,0.05
PC2,13.25780004652541,Benjamini-Hochberg FDR,0.05
PC2,10.777403389690873,Benjamini-Hochberg FDR,0.05
PC2,7.591582769699153,Benjamini-Hochberg FDR,0.05
PC2,17.97132067675358,Benjamini-Hochberg FDR,0.05
PC2,3.6241643686961247,Benjamini-Hochberg FDR,0.05
PC2,10.803043101166294,Benjamini-Hochberg FDR,0.05
PC2,10.132917229755517,Benjamini-Hochberg FDR,0.05
PC2,16.893837662274056,Benjamini-Hochberg FDR,0.05
PC2,7.2434790879111866,Benjamini-Hochberg FDR,0.05
PC2,8.649583491122048,Benjamini-Hochberg FDR,0.05
PC2,22.912038467355416,Benjamini-Hochberg FDR,0.05
PC2,14.966062410123321,Benjamini-Hochberg FDR,0.05
PC2,6.477717001657306,Benjamini-Hochberg FDR,0.05
PC2,0.2566935595851261,Benjamini-Hochberg FDR,0.05
PC2,20.583904024670783,Benjamini-Hochberg FDR,0.05
PC2,16.699560239147083,Benjamini-Hochberg FDR,0.05
PC2,9.981583936417662,Benjamini-Hochberg FDR,0.05
PC2,19.305131382003022,Benjamini-Hochberg FDR,0.05
PC2,15.81969808693336,Benjamini-Hochberg FDR,0.05
PC2,20.67257908769875,Benjamini-Hochberg FDR,0.05
PC2,10.8971525729616,Benjamini-Hochberg FDR,0.05
PC2,16.081144461341935,Benjamini-Hochberg FDR,0.05
PC2,12.081821539354465,Benjamini-Hochberg FDR,0.05
PC2,11.961552261628523,Benjamini-Hochberg FDR,0.05
PC2,15.509734445779614,Benjamini-Hochberg FDR,0.05
PC2,17.0124622598431,Benjamini-Hochberg FDR,0.05
PC2,6.9933218970107145,Benjamini-Hochberg FDR,0.05
PC2,20.276682225500952,Benjamini-Hochberg FDR,0.05
PC2,3.9169653630225696,Benjamini-Hochberg FDR,0.05
PC2,10.390340103266686,Benjamini-Hochberg FDR,0.05
PC2,11.357038224295792,Benjamini-Hochberg FDR,0.05
PC2,6.630514558263794,Benjamini-Hochberg FDR,0.05
PC2,15.63648851144546,Benjamini-Hochberg FDR,0.05
PC2,7.183318971519542,Benjamini-Hochberg FDR,0.05
PC2,2.4351120303795266,Benjamini-Hochberg FDR,0.05
PC2,5.9314150970856865,Benjamini-Hochberg FDR,0.05
PC2,14.480291230138384,Benjamini-Hochberg FDR,0.05
PC2,15.02209740746957,Benjamini-Hochberg FDR,0.05
PC2,13.866319641819217,Benjamini-Hochberg FDR,0.05
PC2,9.250834773121332,Benjamini-Hochberg FDR,0.05
PC2,10.452843548469273,Benjamini-Hochberg FDR,0.05
PC2,10.9850661623219,Benjamini-Hochberg FDR,0.05
PC2,6.493729245252499,Benjamini-Hochberg FDR,0.05
PC2,20.000679893548426,Benjamini-Hochberg FDR,0.05
PC2,7.4142382632155925,Benjamini-Hochberg FDR,0.05
PC2,12.421203534762796,Benjamini-Hochberg FDR,0.05
PC2,15.531061665295649,Benjamini-Hochberg FDR,0.05
PC2,4.18505587949495,Benjamini-Hochberg FDR,0.05
PC2,12.488913752718101,Benjamini-Hochberg FDR,0.05
PC2,14.483804584792935,Benjamini-Hochberg FDR,0.05
PC2,17.295154295555058,Benjamini-Hochberg FDR,0.05
PC2,6.153105625084526,Benjamini-Hochberg FDR,0.05
PC2,5.6769121948589945,Benjamini-Hochberg FDR,0.05
PC2,13.273095745225248,Benjamini-Hochberg FDR,0.05
PC2,4.525959604671931,Benjamini-Hochberg FDR,0.05
PC2,14.820930056525945,Benjamini-Hochberg FDR,0.05
PC2,2.4954049341637727,Benjamini-Hochberg FDR,0.05
PC2,11.912742089850312,Benjamini-Hochberg FDR,0.05
PC2,11.580872695932662,Benjamini-Hochberg FDR,0.05
PC2,11.781137732013676,Benjamini-Hochberg FDR,0.05
PC2,1.1870026596432286,Benjamini-Hochberg FDR,0.05
PC2,10.404301136385259,Benjamini-Hochberg FDR,0.05
PC2,7.570718025798275,Benjamini-Hochberg FDR,0.05
PC2,9.118553886584257,Benjamini-Hochberg FDR,0.05
PC2,11.400298173179781,Benjamini-Hochberg FDR,0.05
PC2,0.40074937006024314,Benjamini-Hochberg FDR,0.05
PC2,1.0349272085385683,Benjamini-Hochberg FDR,0.05
PC2,3.107530492126079,Benjamini-Hochberg FDR,0.05
PC2,10.7288230934838,Benjamini-Hochberg FDR,0.05
PC2,10.57380686414574,Benjamini-Hochberg FDR,0.05
PC2,3.9319794996172686,Benjamini-Hochberg FDR,0.05
PC2,5.5753182879613785,Benjamini-Hochberg FDR,0.05
PC2,14.218799757432684,Benjamini-Hochberg FDR,0.05
PC2,3.6906995759872725,Benjamini-Hochberg FDR,0.05
PC2,4.6578110286635415,Benjamini-Hochberg FDR,0.05
PC2,11.872353642716348,Benjamini-Hochberg FDR,0.05
PC2,11.011874642633423,Benjamini-Hochberg FDR,0.05
PC2,17.617017566163213,Benjamini-Hochberg FDR,0.05
PC2,9.332717317229104,Benjamini-Hochberg FDR,0.05
PC2,11.519078066913238,Benjamini-Hochberg FDR,0.05
PC2,16.140301820443174,Benjamini-Hochberg FDR,0.05
PC2,3.7140028086142465,Benjamini-Hochberg FDR,0.05
PC2,23.550680536260018,Benjamini-Hochberg FDR,0.05
PC2,2.963326159020223,Benjamini-Hochberg FDR,0.05
PC2,17.884716372729244,Benjamini-Hochberg FDR,0.05
PC2,16.636082054657088,Benjamini-Hochberg FDR,0.05
PC2,9.394038674016276,Benjamini-Hochberg FDR,0.05
PC2,3.982837180463708,Benjamini-Hochberg FDR,0.05
PC2,11.673367249468086,Benjamini-Hochberg FDR,0.05
PC2,22.720259016172708,Benjamini-Hochberg FDR,0.05
PC2,5.511389718664617,Benjamini-Hochberg FDR,0.05
PC2,10.475823008624946,Benjamini-Hochberg FDR,0.05
PC2,14.447066035186474,Benjamini-Hochberg FDR,0.05
PC2,8.667970447047436,Benjamini-Hochberg FDR,0.05
PC2,20.77104463148428,Benjamini-Hochberg FDR,0.05
PC2,13.714734664878286,Benjamini-Hochberg FDR,0.05
PC2,5.166858553945442,Benjamini-Hochberg FDR,0.05
PC2,4.755925416668791,Benjamini-Hochberg FDR,0.05
PC2,4.256137721531509,Benjamini-Hochberg FDR,0.05
PC2,12.215678710162436,Benjamini-Hochberg FDR,0.05
PC2,8.719817415323176,Benjamini-Hochberg FDR,0.05
PC2,16.098655450323598,Benjamini-Hochberg FDR,0.05
PC2,12.082690322375509,Benjamini-Hochberg FDR,0.05
PC2,8.034398949382656,Benjamini-Hochberg FDR,0.05
PC2,21.37950564065526,Benjamini-Hochberg FDR,0.05
PC2,11.345934506092213,Benjamini-Hochberg FDR,0.05
PC2,4.401870579232673,Benjamini-Hochberg FDR,0.05
PC2,15.790208024676343,Benjamini-Hochberg FDR,0.05
PC2,5.375572635617324,Benjamini-Hochberg FDR,0.05
PC2,2.7729791315812387,Benjamini-Hochberg FDR,0.05
PC2,10.351854526911556,Benjamini-Hochberg FDR,0.05
PC2,19.034239312821093,Benjamini-Hochberg FDR,0.05
PC2,17.447924111432656,Benjamini-Hochberg FDR,0.05
PC2,17.471135987266216,Benjamini-Hochberg FDR,0.05
PC2,10.164542383704697,Benjamini-Hochberg FDR,0.05
PC2,17.26062979730059,Benjamini-Hochberg FDR,0.05
PC2,17.592148906726273,Benjamini-Hochberg FDR,0.05
PC2,3.430273690387379,Benjamini-Hochberg FDR,0.05
PC2,19.111051745446638,Benjamini-Hochberg FDR,0.05
PC2,12.058487418455488,Benjamini-Hochberg FDR,0.05
PC2,18.36606360643616,Benjamini-Hochberg FDR,0.05
PC2,22.11240984590458,Benjamini-Hochberg FDR,0.05
PC2,23.48075091304191,Benjamini-Hochberg FDR,0.05
PC2,12.974147373273226,Benjamini-Hochberg FDR,0.05
PC2,11.638606945585344,Benjamini-Hochberg FDR,0.05
PC2,9.125663069269473,Benjamini-Hochberg FDR,0.05
PC2,19.660845851172535,Benjamini-Hochberg FDR,0.05
PC2,18.131595896437194,Benjamini-Hochberg FDR,0.05
PC2,2.447204045477739,Benjamini-Hochberg FDR,0.05
PC2,21.36265693600089,Benjamini-Hochberg FDR,0.05
PC2,3.224618545808017,Benjamini-Hochberg FDR,0.05
PC2,11.359806637161629,Benjamini-Hochberg FDR,0.05
PC2,11.853294794038064,Benjamini-Hochberg FDR,0.05
PC2,18.499719472488973,Benjamini-Hochberg FDR,0.05
PC2,18.702081988214815,Benjamini-Hochberg FDR,0.05
PC2,20.804012796141258,Benjamini-Hochberg FDR,0.05
PC2,13.950455392197746,Benjamini-Hochberg FDR,0.05
PC2,12.75116673202968,Benjamini-Hochberg FDR,0.05
PC2,2.948168016423746,Benjamini-Hochberg FDR,0.05
PC2,8.526213510546855,Benjamini-Hochberg FDR,0.05
PC2,11.48757908583757,Benjamini-Hochberg FDR,0.05
PC2,17.010136384253855,Benjamini-Hochberg FDR,0.05
PC2,9.900050306403775,Benjamini-Hochberg FDR,0.05
PC2,11.89484901628337,Benjamini-Hochberg FDR,0.05
PC2,17.553048331309114,Benjamini-Hochberg FDR,0.05
PC2,15.971269423035288,Benjamini-Hochberg FDR,0.05
PC2,3.999985752146751,Benjamini-Hochberg FDR,0.05
PC2,9.409831723113406,Benjamini-Hochberg FDR,0.05
PC2,8.978592898684022,Benjamini-Hochberg FDR,0.05
PC2,12.02399142673886,Benjamini-Hochberg FDR,0.05
PC2,11.46771983280616,Benjamini-Hochberg FDR,0.05
PC2,6.360131742292348,Benjamini-Hochberg FDR,0.05
PC2,8.643926226779243,Benjamini-Hochberg FDR,0.05
PC2,5.536181039129888,Benjamini-Hochberg FDR,0.05
PC2,11.691470619930474,Benjamini-Hochberg FDR,0.05
PC2,12.295808910474925,Benjamini-Hochberg FDR,0.05
PC2,13.258518411595915,Benjamini-Hochberg FDR,0.05
PC2,11.652640594938646,Benjamini-Hochberg FDR,0.05
PC2,15.806892807482477,Benjamini-Hochberg FDR,0.05
PC2,5.368285134046804,Benjamini-Hochberg FDR,0.05
PC2,4.488277855700339,Benjamini-Hochberg FDR,0.05
PC2,20.65057919998418,Benjamini-Hochberg FDR,0.05
PC2,11.220992050476958,Benjamini-Hochberg FDR,0.05
PC2,9.995751590905975,Benjamini-Hochberg FDR,0.05
PC2,20.58664146942092,Benjamini-Hochberg FDR,0.05
PC2,8.406766098142914,Benjamini-Hochberg FDR,0.05
PC2,2.847503039155619,Benjamini-Hochberg FDR,0.05
PC2,2.3324130633681115,Benjamini-Hochberg FDR,0.05
PC2,9.646266394817355,Benjamini-Hochberg FDR,0.05
