component,neutralcreep_per_min,enemycreep_per_min,gold_per_min,damdealt_per_min,kills_per_min,deaths_per_min,assists_per_min,timedead_fraction
PC1,0.2668794802824932,0.40625896446866283,0.4876508851479334,0.45353359184372843,0.4411668171194486,-0.12895842179902622,0.2682340700979062,-0.19241865978971712
PC2,-0.1901283590065372,-0.1291303818013237,0.04329161329223538,0.2008286845624301,0.22825812407522977,0.6367144023560487,0.3189635751862863,0.5879842375465724
PC3,-0.8113281330678667,0.09406428021013949,-0.09364253899531477,0.09926127264636458,-0.04167273777015493,-0.21566289441590372,0.4451748904182723,-0.2604785253418539
PC4,0.3918424585218374,-0.5756904603559237,-0.064991280842221,-0.08358000091476739,-0.07018285813433722,-0.11905316924492326,0.6736951268701086,-0.1756874604649553
PC5,-0.17453342657916565,-0.4708959140481831,-0.0355370834847423,-0.03526432500766957,0.6760415684139834,0.1558896637444689,-0.31628829984041434,-0.4048661335756183
PC6,-0.019140292833088178,-0.3169625790287671,-0.24384381530788035,0.648237614826078,0.034070166664031704,-0.5025781083483379,-0.19486787455013316,0.3574598458109603
PC7,-0.13645402941315937,-0.09322055837230847,0.4039444326198719,-0.5258255300342018,0.29992992870684787,-0.4767085623280596,0.04111697817664112,0.46273859926309385
PC8,-0.17715735477679348,-0.38355324591683626,0.7234886754655503,0.19796120275590245,-0.44548499077178644,0.11464274287601559,-0.18591538740415414,-0.11275331968938641
