metric,phase_local_peak,correction,alpha
PC1,17.813646142572313,Benjamini-Hochberg FDR,0.05
PC1,1.2600150270344344,Benjamini-Hochberg FDR,0.05
PC1,14.543224097414768,Benjamini-Hochberg FDR,0.05
PC1,4.169691670627318,Benjamini-Hochberg FDR,0.05
PC1,5.12788109242207,Benjamini-Hochberg FDR,0.05
PC1,12.903084469182833,Benjamini-Hochberg FDR,0.05
PC1,17.31730725880627,Benjamini-Hochberg FDR,0.05
PC1,11.284258242575437,Benjamini-Hochberg FDR,0.05
PC1,7.073915487326925,Benjamini-Hochberg FDR,0.05
PC1,22.50255744452952,Benjamini-Hochberg FDR,0.05
PC1,21.041747598694506,Benjamini-Hochberg FDR,0.05
PC1,19.983374214032526,Benjamini-Hochberg FDR,0.05
PC1,23.16435136382926,Benjamini-Hochberg FDR,0.05
PC1,8.858079202143605,Benjamini-Hochberg FDR,0.05
PC1,23.856495196156352,Benjamini-Hochberg FDR,0.05
PC1,2.4378490922541047,Benjamini-Hochberg FDR,0.05
PC1,4.701258687418741,Benjamini-Hochberg FDR,0.05
PC1,12.201780908244416,Benjamini-Hochberg FDR,0.05
PC1,21.57973418779234,Benjamini-Hochberg FDR,0.05
PC1,16.377601628544433,Benjamini-Hochberg FDR,0.05
PC1,23.99217283046156,Benjamini-Hochberg FDR,0.05
PC1,21.217993045798387,Benjamini-Hochberg FDR,0.05
PC1,18.06254981817785,Benjamini-Hochberg FDR,0.05
PC1,18.421769001447046,Benjamini-Hochberg FDR,0.05
PC1,15.783227693094737,Benjamini-Hochberg FDR,0.05
PC1,1.0882183228688556,Benjamini-Hochberg FDR,0.05
PC1,1.1362376001321612,Benjamini-Hochberg FDR,0.05
PC1,23.403405626407135,Benjamini-Hochberg FDR,0.05
PC1,16.183664990791243,Benjamini-Hochberg FDR,0.05
PC1,3.8098074256086143,Benjamini-Hochberg FDR,0.05
PC1,18.80010234873079,Benjamini-Hochberg FDR,0.05
PC1,6.725835977405541,Benjamini-Hochberg FDR,0.05
PC1,5.421941905460686,Benjamini-Hochberg FDR,0.05
PC1,12.522874137117755,Benjamini-Hochberg FDR,0.05
PC1,21.50571685243488,Benjamini-Hochberg FDR,0.05
PC1,3.658819301722823,Benjamini-Hochberg FDR,0.05
PC1,14.329607727815947,Benjamini-Hochberg FDR,0.05
PC1,21.37129242959092,Benjamini-Hochberg FDR,0.05
PC1,6.876881541606624,Benjamini-Hochberg FDR,0.05
PC1,22.692307327945443,Benjamini-Hochberg FDR,0.05
PC1,15.29327262862963,Benjamini-Hochberg FDR,0.05
PC1,4.781768822787115,Benjamini-Hochberg FDR,0.05
PC1,14.546655431916992,Benjamini-Hochberg FDR,0.05
PC1,0.7749804290290458,Benjamini-Hochberg FDR,0.05
