period_h,freq_per_h,n,amp,lag_h,lag_h_mod_period,p_joint,f_joint,r2,a_cos,b_sin,c_const,significant
12.0,0.08333333333333333,6892,7.102843795225269,4.467829430140842,4.467829430140842,9.224182404718809e-12,25.503141976090745,0.007349601983808851,-4.937159669093918,5.106353334938989,1965.2428053816298,True
24.0,0.041666666666666664,6892,30.30450831620143,-7.380356682799815,16.619643317200186,2.840888342270446e-215,531.1934594584736,0.1336102656996172,-10.714528429668235,-28.347171019637088,1965.385177680585,True
36.0,0.027777777777777776,6892,0.8573248071966929,12.529761503192848,12.529761503192848,0.6917128253141819,0.3686041230124049,0.00010700092380055981,-0.4953825507964631,0.6997156232364947,1965.2437797826005,False
48.0,0.020833333333333332,6892,1.4219391732462279,20.333336623231038,20.333336623231038,0.36492847747817114,1.0082014176611727,0.0002926132688488847,-1.2612757335430462,0.6565778981869683,1965.250864202103,False
168.0,0.005952380952380952,6892,9.935602301677084,-36.144467204354775,131.85553279564522,2.6051481241456463e-22,50.059659953033126,0.01432502656249035,2.158510760184452,-9.698300077604266,1965.3668265033107,True
