component,neutralcreep_per_min,enemycreep_per_min,gold_per_min,damdealt_per_min,kills_per_min,deaths_per_min,assists_per_min,timedead_fraction,win_rate
PC1,0.2549543692193901,0.3629303770019493,0.41221850380213054,0.4060933321028915,0.40748328519869836,0.1897859155323643,0.3539437103521054,0.07646036649630115,0.3677774634429405
PC2,0.16651855572314642,0.1389997998656487,0.03165177155490223,-0.003968210840909106,-0.025208840445337583,-0.6421892343785124,0.014785180982316216,-0.7039288148793403,0.20774062798349055
PC3,-0.8265279567802576,-0.12863057144137405,-0.10195692976542646,0.1214327614277827,0.08737194002421084,0.07372273852917134,0.4134730846308825,-0.23028080090310915,0.19520872064936015
PC4,0.4321249288375172,-0.686291646789295,-0.1597358793355868,-0.11042729667012136,-0.047214251781262456,0.13268947764199435,0.47924839919346857,-0.08456325160367459,0.21885252506645986
PC5,-0.039197342853803975,0.11712871698776207,0.04543834337115685,0.032476482380204154,-0.3623169381283215,-0.574436123781739,0.46378576898707835,0.551192054828039,-0.03827168971095228
PC6,-0.10927906552539257,-0.11551548846678722,-0.013040416168414773,-0.16627262199716378,-0.04249430332897988,-0.10926424245988631,-0.4098380543546599,0.28804048484636036,0.825965270625243
PC7,-0.020763889478976106,-0.4219536707192691,-0.14938696982425928,0.6294602416712438,0.40325043156507795,-0.3558276892211512,-0.2559531534520493,0.1627762122006532,-0.14749552897568677
PC8,-0.1196424472291543,-0.2201035116654098,0.49242475187651685,-0.558892963523079,0.5376290348506529,-0.23217158741498933,0.03945565078213467,0.09712746887954099,-0.1686935959972582
PC9,-0.0957372582616887,-0.32842826952716,0.7253481958964121,0.2661757093959003,-0.4885935182032755,0.07810395928346646,-0.15405516229256003,-0.12549104536194924,-0.041047358164801546
